Country,Region,Area,Species,Average,Rank,% of gardens,,,,,,,,,,,,,
Scotland,ESRO,Perth & Kinross,Long_tailed_tit,0.886,16,16.56,,,,,,,,,,,,,
Scotland,ESRO,Perth & Kinross,Jackdaw,0.725,17,16.03,,,,,,,,,,,,,
Scotland,ESRO,Perth & Kinross,Tree_sparrow,0.633,18,11.52,,,,,,,,,,,,,
Scotland,ESRO,Perth & Kinross,Feral_pigeon,0.558,19,13.51,,,,,,,,,,,,,
Scotland,ESRO,Perth & Kinross,Pheasant,0.517,20,21.75,,,,,,,,,,,,,
Scotland,ESRO,Perth & Kinross,Brambling,0.405,21,10.89,,,,,,,,,,,,,
Scotland,ESRO,Perth & Kinross,Great_spotted_woodpecker,0.283,22,20.53,,,,,,,,,,,,,
Scotland,ESRO,Perth & Kinross,Wren,0.216,23,16.69,,,,,,,,,,,,,
Scotland,ESRO,Perth & Kinross,Yellowhammer,0.198,24,7.43,,,,,,,,,,,,,
Scotland,ESRO,Perth & Kinross,Rook,0.170,25,4.77,,,,,,,,,,,,,
Scotland,ESRO,Perth & Kinross,Song_Thrush,0.126,26,8.74,,,,,,,,,,,,,
Scotland,ESRO,Perth & Kinross,Buzzard,0.123,27,8.21,,,,,,,,,,,,,
Scotland,ESRO,Perth & Kinross,Magpie,0.118,28,6.23,,,,,,,,,,,,,
Scotland,ESRO,Perth & Kinross,Bullfinch,0.106,29,4.64,,,,,,,,,,,,,
Scotland,ESRO,Perth & Kinross,Black_headed_gull,0.091,30,1.46,,,,,,,,,,,,,
Scotland,ESRO,Perth & Kinross,Sparrowhawk,0.086,31,8.61,,,,,,,,,,,,,
Scotland,ESRO,Perth & Kinross,Red_legged_partridge,0.073,32,1.99,,,,,,,,,,,,,
Scotland,ESRO,Perth & Kinross,Redpoll,0.070,33,3.19,,,,,,,,,,,,,
Scotland,ESRO,Perth & Kinross,Common_gull,0.070,34,2.12,,,,,,,,,,,,,
Scotland,ESRO,Perth & Kinross,Treecreeper,0.069,35,6.36,,,,,,,,,,,,,
Scotland,ESRO,Perth & Kinross,Mallard,0.061,36,0.93,,,,,,,,,,,,,
Scotland,ESRO,Perth & Kinross,Hooded_crow,0.060,37,1.59,,,,,,,,,,,,,
Scotland,ESRO,Perth & Kinross,Fieldfare,0.052,38,2.65,,,,,,,,,,,,,
Scotland,ESRO,Perth & Kinross,Jay,0.046,39,3.05,,,,,,,,,,,,,
Scotland,ESRO,Perth & Kinross,Grey_heron,0.019,40,1.32,,,,,,,,,,,,,
Scotland,ESRO,Perth & Kinross,Herring_gull,0.016,41,0.53,,,,,,,,,,,,,
Scotland,ESRO,Perth & Kinross,Lesser_spotted_woodpecker,0.015,42,1.19,,,,,,,,,,,,,
Scotland,ESRO,Perth & Kinross,Kestrel,0.013,43,1.32,,,,,,,,,,,,,
Scotland,ESRO,Perth & Kinross,Raven,0.012,44,0.66,,,,,,,,,,,,,
Scotland,ESRO,Perth & Kinross,Pied_wagtail,0.012,45,0.66,,,,,,,,,,,,,
Scotland,ESRO,Perth & Kinross,Mistle_thrush,0.011,46,0.79,,,,,,,,,,,,,
Scotland,ESRO,Perth & Kinross,Goldcrest,0.009,47,0.93,,,,,,,,,,,,,
Scotland,ESRO,Perth & Kinross,Stock_dove,0.009,48,0.40,,,,,,,,,,,,,
Scotland,ESRO,Perth & Kinross,Blackcap,0.008,49,0.66,,,,,,,,,,,,,
Scotland,ESRO,Perth & Kinross,Linnet,0.008,49,0.66,,,,,,,,,,,,,
Scotland,ESRO,Perth & Kinross,Moorhen,0.008,49,0.66,,,,,,,,,,,,,
Scotland,ESRO,Perth & Kinross,Redwing,0.008,49,0.40,,,,,,,,,,,,,
Scotland,ESRO,Perth & Kinross,Red_kite,0.007,53,0.66,,,,,,,,,,,,,
Scotland,ESRO,Perth & Kinross,Green_woodpecker,0.005,54,0.53,,,,,,,,,,,,,
Scotland,ESRO,Perth & Kinross,Grey_partridge,0.005,54,0.13,,,,,,,,,,,,,
Scotland,ESRO,Perth & Kinross,Nuthatch,0.004,56,0.40,,,,,,,,,,,,,
Scotland,ESRO,Perth & Kinross,Tawny_owl,0.003,57,0.27,,,,,,,,,,,,,
Scotland,ESRO,Perth & Kinross,Barn_owl,0.003,58,0.26,,,,,,,,,,,,,
Scotland,ESRO,Perth & Kinross,Chiffchaff,0.003,58,0.26,,,,,,,,,,,,,
Scotland,ESRO,Perth & Kinross,Corn_bunting,0.001,60,0.13,,,,,,,,,,,,,
Scotland,ESRO,Perth & Kinross,Great_black_backed_gull,0.001,60,0.13,,,,,,,,,,,,,
Scotland,ESRO,Perth & Kinross,Grey_wagtail,0.001,62,0.13,,,,,,,,,,,,,
Scotland,ESRO,Perth & Kinross,Black_redstart,0.000,63,0.00,,,,,,,,,,,,,
Scotland,ESRO,Perth & Kinross,Lapwing,0.000,63,0.00,,,,,,,,,,,,,
Scotland,ESRO,Perth & Kinross,Lesser_black_backed_gull,0.000,63,0.00,,,,,,,,,,,,,
Scotland,ESRO,Perth & Kinross,Little_owl,0.000,63,0.00,,,,,,,,,,,,,
Scotland,ESRO,Perth & Kinross,Marsh_tit,0.000,63,0.00,,,,,,,,,,,,,
Scotland,ESRO,Perth & Kinross,Meadow_pipit,0.000,63,0.00,,,,,,,,,,,,,
Scotland,ESRO,Perth & Kinross,Reed_bunting,0.000,63,0.00,,,,,,,,,,,,,
Scotland,ESRO,Perth & Kinross,Ring_necked_parakeet,0.000,63,0.00,,,,,,,,,,,,,
Scotland,ESRO,Perth & Kinross,Skylark,0.000,63,0.00,,,,,,,,,,,,,
Scotland,ESRO,Perth & Kinross,Waxwing,0.000,63,0.00,,,,,,,,,,,,,
Scotland,ESRO,Perth & Kinross,Willow_tit,0.000,63,0.00,,,,,,,,,,,,,
Scotland,ESRO,Shetland Islands,Starling,26.512,1,97.67,,,,,,,,,,,,,
Scotland,ESRO,Shetland Islands,House_Sparrow,11.349,2,77.52,,,,,,,,,,,,,
Scotland,ESRO,Shetland Islands,Blackbird,2.643,3,91.47,,,,,,,,,,,,,
Scotland,ESRO,Shetland Islands,Feral_pigeon,2.511,4,39.77,,,,,,,,,,,,,
Scotland,ESRO,Shetland Islands,Hooded_crow,1.172,5,43.68,,,,,,,,,,,,,
Scotland,ESRO,Shetland Islands,Common_gull,0.886,6,29.55,,,,,,,,,,,,,
Scotland,ESRO,Shetland Islands,Collared_Dove,0.729,7,23.26,,,,,,,,,,,,,
Scotland,ESRO,Shetland Islands,Herring_gull,0.693,8,23.86,,,,,,,,,,,,,
Scotland,ESRO,Shetland Islands,Chaffinch,0.643,9,20.16,,,,,,,,,,,,,
Scotland,ESRO,Shetland Islands,Woodpigeon,0.310,10,3.88,,,,,,,,,,,,,
Scotland,ESRO,Shetland Islands,Robin,0.271,11,24.81,,,,,,,,,,,,,
Scotland,ESRO,Shetland Islands,Carrion_crow,0.250,12,9.09,,,,,,,,,,,,,
Scotland,ESRO,Shetland Islands,Greenfinch,0.225,13,3.10,,,,,,,,,,,,,
Scotland,ESRO,Shetland Islands,Wren,0.102,14,7.95,,,,,,,,,,,,,
Scotland,ESRO,Shetland Islands,Rook,0.091,15,2.27,,,,,,,,,,,,,
Scotland,ESRO,Shetland Islands,Raven,0.045,16,4.55,,,,,,,,,,,,,
Scotland,ESRO,Shetland Islands,Dunnock,0.039,17,3.10,,,,,,,,,,,,,
Scotland,ESRO,Shetland Islands,Magpie,0.039,17,0.78,,,,,,,,,,,,,
Scotland,ESRO,Shetland Islands,Fieldfare,0.023,19,2.27,,,,,,,,,,,,,
Scotland,ESRO,Shetland Islands,Brambling,0.011,20,1.14,,,,,,,,,,,,,
Scotland,ESRO,Shetland Islands,Grey_heron,0.011,20,1.14,,,,,,,,,,,,,
Scotland,ESRO,Shetland Islands,Sparrowhawk,0.011,20,1.14,,,,,,,,,,,,,
Scotland,ESRO,Shetland Islands,Great_Tit,0.008,23,0.78,,,,,,,,,,,,,
Scotland,ESRO,Shetland Islands,Barn_owl,0.000,24,0.00,,,,,,,,,,,,,
Scotland,ESRO,Shetland Islands,Black_headed_gull,0.000,24,0.00,,,,,,,,,,,,,
Scotland,ESRO,Shetland Islands,Black_redstart,0.000,24,0.00,,,,,,,,,,,,,
Scotland,ESRO,Shetland Islands,Blackcap,0.000,24,0.00,,,,,,,,,,,,,
Scotland,ESRO,Shetland Islands,Blue_Tit,0.000,24,0.00,,,,,,,,,,,,,
Scotland,ESRO,Shetland Islands,Bullfinch,0.000,24,0.00,,,,,,,,,,,,,
Scotland,ESRO,Shetland Islands,Buzzard,0.000,24,0.00,,,,,,,,,,,,,
Scotland,ESRO,Shetland Islands,Chiffchaff,0.000,24,0.00,,,,,,,,,,,,,
Scotland,ESRO,Shetland Islands,Coal_Tit,0.000,24,0.00,,,,,,,,,,,,,
Scotland,ESRO,Shetland Islands,Corn_bunting,0.000,24,0.00,,,,,,,,,,,,,
Scotland,ESRO,Shetland Islands,Goldcrest,0.000,24,0.00,,,,,,,,,,,,,
Scotland,ESRO,Shetland Islands,Goldfinch,0.000,24,0.00,,,,,,,,,,,,,
Scotland,ESRO,Shetland Islands,Great_black_backed_gull,0.000,24,0.00,,,,,,,,,,,,,
Scotland,ESRO,Shetland Islands,Great_spotted_woodpecker,0.000,24,0.00,,,,,,,,,,,,,
Scotland,ESRO,Shetland Islands,Green_woodpecker,0.000,24,0.00,,,,,,,,,,,,,
Scotland,ESRO,Shetland Islands,Grey_partridge,0.000,24,0.00,,,,,,,,,,,,,
Scotland,ESRO,Shetland Islands,Grey_wagtail,0.000,24,0.00,,,,,,,,,,,,,
Scotland,ESRO,Shetland Islands,Jackdaw,0.000,24,0.00,,,,,,,,,,,,,
Scotland,ESRO,Shetland Islands,Jay,0.000,24,0.00,,,,,,,,,,,,,
Scotland,ESRO,Shetland Islands,Kestrel,0.000,24,0.00,,,,,,,,,,,,,
Scotland,ESRO,Shetland Islands,Lapwing,0.000,24,0.00,,,,,,,,,,,,,
Scotland,ESRO,Shetland Islands,Lesser_black_backed_gull,0.000,24,0.00,,,,,,,,,,,,,
Scotland,ESRO,Shetland Islands,Lesser_spotted_woodpecker,0.000,24,0.00,,,,,,,,,,,,,
Scotland,ESRO,Shetland Islands,Linnet,0.000,24,0.00,,,,,,,,,,,,,
Scotland,ESRO,Shetland Islands,Little_owl,0.000,24,0.00,,,,,,,,,,,,,
Scotland,ESRO,Shetland Islands,Long_tailed_tit,0.000,24,0.00,,,,,,,,,,,,,
Scotland,ESRO,Shetland Islands,Mallard,0.000,24,0.00,,,,,,,,,,,,,
Scotland,ESRO,Shetland Islands,Marsh_tit,0.000,24,0.00,,,,,,,,,,,,,
Scotland,ESRO,Shetland Islands,Meadow_pipit,0.000,24,0.00,,,,,,,,,,,,,
Scotland,ESRO,Shetland Islands,Mistle_thrush,0.000,24,0.00,,,,,,,,,,,,,
Scotland,ESRO,Shetland Islands,Moorhen,0.000,24,0.00,,,,,,,,,,,,,
Scotland,ESRO,Shetland Islands,Nuthatch,0.000,24,0.00,,,,,,,,,,,,,
Scotland,ESRO,Shetland Islands,Pheasant,0.000,24,0.00,,,,,,,,,,,,,
Scotland,ESRO,Shetland Islands,Pied_wagtail,0.000,24,0.00,,,,,,,,,,,,,
Scotland,ESRO,Shetland Islands,Red_kite,0.000,24,0.00,,,,,,,,,,,,,
Scotland,ESRO,Shetland Islands,Red_legged_partridge,0.000,24,0.00,,,,,,,,,,,,,
Scotland,ESRO,Shetland Islands,Redpoll,0.000,24,0.00,,,,,,,,,,,,,
Scotland,ESRO,Shetland Islands,Redwing,0.000,24,0.00,,,,,,,,,,,,,
Scotland,ESRO,Shetland Islands,Reed_bunting,0.000,24,0.00,,,,,,,,,,,,,
Scotland,ESRO,Shetland Islands,Ring_necked_parakeet,0.000,24,0.00,,,,,,,,,,,,,
Scotland,ESRO,Shetland Islands,Siskin,0.000,24,0.00,,,,,,,,,,,,,
Scotland,ESRO,Shetland Islands,Skylark,0.000,24,0.00,,,,,,,,,,,,,
Scotland,ESRO,Shetland Islands,Song_Thrush,0.000,24,0.00,,,,,,,,,,,,,
Scotland,ESRO,Shetland Islands,Stock_dove,0.000,24,0.00,,,,,,,,,,,,,
Scotland,ESRO,Shetland Islands,Tawny_owl,0.000,24,0.00,,,,,,,,,,,,,
Scotland,ESRO,Shetland Islands,Tree_sparrow,0.000,24,0.00,,,,,,,,,,,,,
Scotland,ESRO,Shetland Islands,Treecreeper,0.000,24,0.00,,,,,,,,,,,,,
Scotland,ESRO,Shetland Islands,Waxwing,0.000,24,0.00,,,,,,,,,,,,,
Scotland,ESRO,Shetland Islands,Willow_tit,0.000,24,0.00,,,,,,,,,,,,,
Scotland,ESRO,Shetland Islands,Yellowhammer,0.000,24,0.00,,,,,,,,,,,,,
Scotland,NSRO,Eilean Siar,Starling,22.151,1,87.10,,,,,,,,,,,,,
Scotland,NSRO,Eilean Siar,House_Sparrow,8.587,2,73.91,,,,,,,,,,,,,
Scotland,NSRO,Eilean Siar,Blackbird,3.298,3,88.30,,,,,,,,,,,,,
Scotland,NSRO,Eilean Siar,Chaffinch,2.745,4,44.68,,,,,,,,,,,,,
Scotland,NSRO,Eilean Siar,Greenfinch,2.596,5,45.74,,,,,,,,,,,,,
Scotland,NSRO,Eilean Siar,Feral_pigeon,1.338,6,20.59,,,,,,,,,,,,,
Scotland,NSRO,Eilean Siar,Goldfinch,1.245,7,21.28,,,,,,,,,,,,,
Scotland,NSRO,Eilean Siar,Collared_Dove,1.172,8,40.86,,,,,,,,,,,,,
Scotland,NSRO,Eilean Siar,Robin,0.872,9,69.15,,,,,,,,,,,,,
Scotland,NSRO,Eilean Siar,Common_gull,0.696,10,15.94,,,,,,,,,,,,,
Scotland,NSRO,Eilean Siar,Hooded_crow,0.652,11,26.09,,,,,,,,,,,,,
Scotland,NSRO,Eilean Siar,Herring_gull,0.522,12,17.39,,,,,,,,,,,,,
Scotland,NSRO,Eilean Siar,Dunnock,0.511,13,34.04,,,,,,,,,,,,,
Scotland,NSRO,Eilean Siar,Song_Thrush,0.449,14,30.43,,,,,,,,,,,,,
Scotland,NSRO,Eilean Siar,Carrion_crow,0.406,15,13.04,,,,,,,,,,,,,
Scotland,NSRO,Eilean Siar,Woodpigeon,0.372,16,6.38,,,,,,,,,,,,,
Scotland,NSRO,Eilean Siar,Coal_Tit,0.298,17,18.09,,,,,,,,,,,,,
Scotland,NSRO,Eilean Siar,Blue_Tit,0.266,18,11.70,,,,,,,,,,,,,
Scotland,NSRO,Eilean Siar,Wren,0.246,19,21.74,,,,,,,,,,,,,
Scotland,NSRO,Eilean Siar,Stock_dove,0.239,20,4.48,,,,,,,,,,,,,
Scotland,NSRO,Eilean Siar,Rook,0.232,21,8.70,,,,,,,,,,,,,
Scotland,NSRO,Eilean Siar,Siskin,0.174,22,4.35,,,,,,,,,,,,,
Scotland,NSRO,Eilean Siar,Brambling,0.147,23,5.88,,,,,,,,,,,,,
Scotland,NSRO,Eilean Siar,Redwing,0.088,24,5.88,,,,,,,,,,,,,
Scotland,NSRO,Eilean Siar,Buzzard,0.087,25,7.25,,,,,,,,,,,,,
Scotland,NSRO,Eilean Siar,Fieldfare,0.087,25,2.90,,,,,,,,,,,,,
Scotland,NSRO,Eilean Siar,Grey_heron,0.087,25,4.35,,,,,,,,,,,,,
Scotland,NSRO,Eilean Siar,Mallard,0.087,25,2.90,,,,,,,,,,,,,
Scotland,NSRO,Eilean Siar,Raven,0.087,25,5.80,,,,,,,,,,,,,
Scotland,NSRO,Eilean Siar,Pied_wagtail,0.043,30,2.90,,,,,,,,,,,,,
Scotland,NSRO,Eilean Siar,Bullfinch,0.029,31,1.45,,,,,,,,,,,,,
Scotland,NSRO,Eilean Siar,Redpoll,0.029,31,1.45,,,,,,,,,,,,,
Scotland,NSRO,Eilean Siar,Sparrowhawk,0.029,31,2.90,,,,,,,,,,,,,
Scotland,NSRO,Eilean Siar,Waxwing,0.029,31,1.45,,,,,,,,,,,,,
Scotland,NSRO,Eilean Siar,Long_tailed_tit,0.021,35,1.06,,,,,,,,,,,,,
Scotland,NSRO,Eilean Siar,Mistle_thrush,0.014,36,1.45,,,,,,,,,,,,,
Scotland,NSRO,Eilean Siar,Reed_bunting,0.014,36,1.45,,,,,,,,,,,,,
Scotland,NSRO,Eilean Siar,Barn_owl,0.000,38,0.00,,,,,,,,,,,,,
Scotland,NSRO,Eilean Siar,Black_headed_gull,0.000,38,0.00,,,,,,,,,,,,,
Scotland,NSRO,Eilean Siar,Black_redstart,0.000,38,0.00,,,,,,,,,,,,,
Scotland,NSRO,Eilean Siar,Blackcap,0.000,38,0.00,,,,,,,,,,,,,
Scotland,NSRO,Eilean Siar,Chiffchaff,0.000,38,0.00,,,,,,,,,,,,,
Scotland,NSRO,Eilean Siar,Corn_bunting,0.000,38,0.00,,,,,,,,,,,,,
Scotland,NSRO,Eilean Siar,Goldcrest,0.000,38,0.00,,,,,,,,,,,,,
Scotland,NSRO,Eilean Siar,Great_black_backed_gull,0.000,38,0.00,,,,,,,,,,,,,
Scotland,NSRO,Eilean Siar,Great_spotted_woodpecker,0.000,38,0.00,,,,,,,,,,,,,
Scotland,NSRO,Eilean Siar,Great_Tit,0.000,38,0.00,,,,,,,,,,,,,
Scotland,NSRO,Eilean Siar,Green_woodpecker,0.000,38,0.00,,,,,,,,,,,,,
Scotland,NSRO,Eilean Siar,Grey_partridge,0.000,38,0.00,,,,,,,,,,,,,
Scotland,NSRO,Eilean Siar,Grey_wagtail,0.000,38,0.00,,,,,,,,,,,,,
Scotland,NSRO,Eilean Siar,Jackdaw,0.000,38,0.00,,,,,,,,,,,,,
Scotland,NSRO,Eilean Siar,Jay,0.000,38,0.00,,,,,,,,,,,,,
Scotland,NSRO,Eilean Siar,Kestrel,0.000,38,0.00,,,,,,,,,,,,,
Scotland,NSRO,Eilean Siar,Lapwing,0.000,38,0.00,,,,,,,,,,,,,
Scotland,NSRO,Eilean Siar,Lesser_black_backed_gull,0.000,38,0.00,,,,,,,,,,,,,
Scotland,NSRO,Eilean Siar,Lesser_spotted_woodpecker,0.000,38,0.00,,,,,,,,,,,,,
Scotland,NSRO,Eilean Siar,Linnet,0.000,38,0.00,,,,,,,,,,,,,
Scotland,NSRO,Eilean Siar,Little_owl,0.000,38,0.00,,,,,,,,,,,,,
Scotland,NSRO,Eilean Siar,Magpie,0.000,38,0.00,,,,,,,,,,,,,
Scotland,NSRO,Eilean Siar,Marsh_tit,0.000,38,0.00,,,,,,,,,,,,,
Scotland,NSRO,Eilean Siar,Meadow_pipit,0.000,38,0.00,,,,,,,,,,,,,
Scotland,NSRO,Eilean Siar,Moorhen,0.000,38,0.00,,,,,,,,,,,,,
Scotland,NSRO,Eilean Siar,Nuthatch,0.000,38,0.00,,,,,,,,,,,,,
Scotland,NSRO,Eilean Siar,Pheasant,0.000,38,0.00,,,,,,,,,,,,,
Scotland,NSRO,Eilean Siar,Red_kite,0.000,38,0.00,,,,,,,,,,,,,
Scotland,NSRO,Eilean Siar,Red_legged_partridge,0.000,38,0.00,,,,,,,,,,,,,
Scotland,NSRO,Eilean Siar,Ring_necked_parakeet,0.000,38,0.00,,,,,,,,,,,,,
Scotland,NSRO,Eilean Siar,Skylark,0.000,38,0.00,,,,,,,,,,,,,
Scotland,NSRO,Eilean Siar,Tawny_owl,0.000,38,0.00,,,,,,,,,,,,,
Scotland,NSRO,Eilean Siar,Tree_sparrow,0.000,38,0.00,,,,,,,,,,,,,
Scotland,NSRO,Eilean Siar,Treecreeper,0.000,38,0.00,,,,,,,,,,,,,
Scotland,NSRO,Eilean Siar,Willow_tit,0.000,38,0.00,,,,,,,,,,,,,
Scotland,NSRO,Eilean Siar,Yellowhammer,0.000,38,0.00,,,,,,,,,,,,,
Scotland,NSRO,Highland,Chaffinch,11.120,1,89.56,,,,,,,,,,,,,
Scotland,NSRO,Highland,House_Sparrow,5.670,2,65.24,,,,,,,,,,,,,
Scotland,NSRO,Highland,Starling,3.668,3,35.88,,,,,,,,,,,,,
Scotland,NSRO,Highland,Blackbird,3.018,4,87.55,,,,,,,,,,,,,
Scotland,NSRO,Highland,Blue_Tit,2.983,5,80.16,,,,,,,,,,,,,
Scotland,NSRO,Highland,Great_Tit,1.912,6,62.90,,,,,,,,,,,,,
Scotland,NSRO,Highland,Siskin,1.905,7,39.86,,,,,,,,,,,,,
Scotland,NSRO,Highland,Coal_Tit,1.748,8,57.08,,,,,,,,,,,,,
Scotland,NSRO,Highland,Greenfinch,1.723,9,44.87,,,,,,,,,,,,,
Scotland,NSRO,Highland,Goldfinch,1.662,10,35.04,,,,,,,,,,,,,
Scotland,NSRO,Highland,Robin,1.652,11,89.99,,,,,,,,,,,,,
Scotland,NSRO,Highland,Dunnock,1.227,12,56.07,,,,,,,,,,,,,
Scotland,NSRO,Highland,Long_tailed_tit,0.938,13,15.51,,,,,,,,,,,,,
Scotland,NSRO,Highland,Collared_Dove,0.932,14,36.42,,,,,,,,,,,,,
Scotland,NSRO,Highland,Woodpigeon,0.649,15,26.78,,,,,,,,,,,,,
Scotland,NSRO,Highland,Jackdaw,0.645,16,14.26,,,,,,,,,,,,,
Scotland,NSRO,Highland,Carrion_crow,0.603,17,19.06,,,,,,,,,,,,,
Scotland,NSRO,Highland,Feral_pigeon,0.517,18,11.67,,,,,,,,,,,,,
Scotland,NSRO,Highland,Pheasant,0.359,19,14.18,,,,,,,,,,,,,
Scotland,NSRO,Highland,Common_gull,0.358,20,7.04,,,,,,,,,,,,,
Scotland,NSRO,Highland,Hooded_crow,0.343,21,13.06,,,,,,,,,,,,,
Scotland,NSRO,Highland,Tree_sparrow,0.259,22,5.33,,,,,,,,,,,,,
Scotland,NSRO,Highland,Rook,0.213,23,4.64,,,,,,,,,,,,,
Scotland,NSRO,Highland,Song_Thrush,0.204,24,12.20,,,,,,,,,,,,,
Scotland,NSRO,Highland,Wren,0.198,25,14.35,,,,,,,,,,,,,
Scotland,NSRO,Highland,Herring_gull,0.176,26,6.19,,,,,,,,,,,,,
Scotland,NSRO,Highland,Great_spotted_woodpecker,0.175,27,13.91,,,,,,,,,,,,,
Scotland,NSRO,Highland,Yellowhammer,0.171,28,7.04,,,,,,,,,,,,,
Scotland,NSRO,Highland,Sparrowhawk,0.130,29,12.53,,,,,,,,,,,,,
Scotland,NSRO,Highland,Buzzard,0.117,30,8.23,,,,,,,,,,,,,
Scotland,NSRO,Highland,Brambling,0.109,31,5.41,,,,,,,,,,,,,
Scotland,NSRO,Highland,Treecreeper,0.097,32,9.10,,,,,,,,,,,,,
Scotland,NSRO,Highland,Bullfinch,0.048,33,2.58,,,,,,,,,,,,,
Scotland,NSRO,Highland,Redpoll,0.048,33,2.15,,,,,,,,,,,,,
Scotland,NSRO,Highland,Mallard,0.040,35,1.29,,,,,,,,,,,,,
Scotland,NSRO,Highland,Red_legged_partridge,0.038,36,1.03,,,,,,,,,,,,,
Scotland,NSRO,Highland,Fieldfare,0.037,37,1.63,,,,,,,,,,,,,
Scotland,NSRO,Highland,Red_kite,0.034,38,2.41,,,,,,,,,,,,,
Scotland,NSRO,Highland,Reed_bunting,0.029,39,1.37,,,,,,,,,,,,,
Scotland,NSRO,Highland,Stock_dove,0.028,40,0.60,,,,,,,,,,,,,
Scotland,NSRO,Highland,Grey_heron,0.025,41,2.23,,,,,,,,,,,,,
Scotland,NSRO,Highland,Pied_wagtail,0.022,42,1.72,,,,,,,,,,,,,
Scotland,NSRO,Highland,Waxwing,0.018,43,0.86,,,,,,,,,,,,,
Scotland,NSRO,Highland,Blackcap,0.016,44,1.37,,,,,,,,,,,,,
Scotland,NSRO,Highland,Mistle_thrush,0.013,45,0.94,,,,,,,,,,,,,
Scotland,NSRO,Highland,Magpie,0.012,46,0.67,,,,,,,,,,,,,
Scotland,NSRO,Highland,Jay,0.009,47,0.60,,,,,,,,,,,,,
Scotland,NSRO,Highland,Black_headed_gull,0.009,48,0.60,,,,,,,,,,,,,
Scotland,NSRO,Highland,Great_black_backed_gull,0.009,49,0.60,,,,,,,,,,,,,
Scotland,NSRO,Highland,Chiffchaff,0.007,50,0.17,,,,,,,,,,,,,
Scotland,NSRO,Highland,Lesser_spotted_woodpecker,0.007,51,0.69,,,,,,,,,,,,,
Scotland,NSRO,Highland,Kestrel,0.006,52,0.60,,,,,,,,,,,,,
Scotland,NSRO,Highland,Linnet,0.006,52,0.26,,,,,,,,,,,,,
Scotland,NSRO,Highland,Raven,0.006,52,0.43,,,,,,,,,,,,,
Scotland,NSRO,Highland,Barn_owl,0.005,55,0.51,,,,,,,,,,,,,
Scotland,NSRO,Highland,Goldcrest,0.004,56,0.43,,,,,,,,,,,,,
Scotland,NSRO,Highland,Grey_wagtail,0.003,57,0.34,,,,,,,,,,,,,
Scotland,NSRO,Highland,Redwing,0.003,58,0.17,,,,,,,,,,,,,
Scotland,NSRO,Highland,Green_woodpecker,0.003,59,0.26,,,,,,,,,,,,,
Scotland,NSRO,Highland,Meadow_pipit,0.002,60,0.17,,,,,,,,,,,,,
Scotland,NSRO,Highland,Moorhen,0.002,60,0.17,,,,,,,,,,,,,
Scotland,NSRO,Highland,Corn_bunting,0.001,62,0.09,,,,,,,,,,,,,
Scotland,NSRO,Highland,Lesser_black_backed_gull,0.001,62,0.09,,,,,,,,,,,,,
Scotland,NSRO,Highland,Skylark,0.001,62,0.09,,,,,,,,,,,,,
Scotland,NSRO,Highland,Black_redstart,0.000,65,0.00,,,,,,,,,,,,,
Scotland,NSRO,Highland,Grey_partridge,0.000,65,0.00,,,,,,,,,,,,,
Scotland,NSRO,Highland,Lapwing,0.000,65,0.00,,,,,,,,,,,,,
Scotland,NSRO,Highland,Little_owl,0.000,65,0.00,,,,,,,,,,,,,
Scotland,NSRO,Highland,Marsh_tit,0.000,65,0.00,,,,,,,,,,,,,
Scotland,NSRO,Highland,Nuthatch,0.000,65,0.00,,,,,,,,,,,,,
Scotland,NSRO,Highland,Ring_necked_parakeet,0.000,65,0.00,,,,,,,,,,,,,
Scotland,NSRO,Highland,Tawny_owl,0.000,65,0.00,,,,,,,,,,,,,
Scotland,NSRO,Highland,Willow_tit,0.000,65,0.00,,,,,,,,,,,,,
Scotland,SWSRO,Argyll & Bute,Chaffinch,12.823,1,93.16,,,,,,,,,,,,,
Scotland,SWSRO,Argyll & Bute,House_Sparrow,4.513,2,58.30,,,,,,,,,,,,,
Scotland,SWSRO,Argyll & Bute,Blue_Tit,3.979,3,88.30,,,,,,,,,,,,,
Scotland,SWSRO,Argyll & Bute,Blackbird,3.042,4,90.38,,,,,,,,,,,,,
Scotland,SWSRO,Argyll & Bute,Great_Tit,2.565,5,69.00,,,,,,,,,,,,,
Scotland,SWSRO,Argyll & Bute,Starling,2.449,6,27.84,,,,,,,,,,,,,
Scotland,SWSRO,Argyll & Bute,Robin,1.974,7,93.57,,,,,,,,,,,,,
Scotland,SWSRO,Argyll & Bute,Coal_Tit,1.528,8,59.81,,,,,,,,,,,,,
Scotland,SWSRO,Argyll & Bute,Dunnock,1.390,9,60.83,,,,,,,,,,,,,
Scotland,SWSRO,Argyll & Bute,Goldfinch,1.298,10,34.65,,,,,,,,,,,,,
Scotland,SWSRO,Argyll & Bute,Greenfinch,1.298,10,36.91,,,,,,,,,,,,,
Scotland,SWSRO,Argyll & Bute,Siskin,1.287,12,26.79,,,,,,,,,,,,,
Scotland,SWSRO,Argyll & Bute,Collared_Dove,0.981,13,35.22,,,,,,,,,,,,,
Scotland,SWSRO,Argyll & Bute,Carrion_crow,0.938,14,28.68,,,,,,,,,,,,,
Scotland,SWSRO,Argyll & Bute,Long_tailed_tit,0.844,15,16.76,,,,,,,,,,,,,
Scotland,SWSRO,Argyll & Bute,Woodpigeon,0.791,16,26.18,,,,,,,,,,,,,
