"ID","Name","Latitude","Longitude","Region","Country","Continent"
"310167","WORCESTER (310167)","52.1933","-2.2202","","ENGLAND","EUROPE"
"310169","YORK (310169)","53.9621","-1.0789","","ENGLAND","EUROPE"
"310170","ABERDEEN (310170)","57.1498","-2.0927","","SCOTLAND","EUROPE"
"310176","AVONMOUTH (310176)","51.5030","-2.6971","","ENGLAND","EUROPE"
"310181","BIDEFORD (310181)","51.0162","-4.2055","","ENGLAND","EUROPE"
"310182","BUDE (310182)","50.8262","-4.5425","","ENGLAND","EUROPE"
"310184","CAMPBELTOWN (310184)","55.4241","-5.6042","","SCOTLAND","EUROPE"
"310191","COWES (310191)","50.7623","-1.2991","","ENGLAND","EUROPE"
"310193","ELGIN (310193)","57.6496","-3.3170","","SCOTLAND","EUROPE"
"310195","FELIXSTOWE (310195)","51.9613","1.3530","","ENGLAND","EUROPE"
"310197","FRASERBURGH (310197)","57.6935","-2.0060","","SCOTLAND","EUROPE"
"310200","HOLYHEAD (310200)","53.3092","-4.6318","","WALES","EUROPE"
"310202","ILFRACOMBE (310202)","51.2047","-4.1256","","ENGLAND","EUROPE"
"310216","NEWQUAY (310216)","50.4150","-5.0726","","ENGLAND","EUROPE"
"310217","PEMBROKE (310217)","51.6731","-4.9084","","WALES","EUROPE"
"310218","PENZANCE (310218)","50.1183","-5.5366","","ENGLAND","EUROPE"
"310219","PERTH (310219)","56.3951","-3.4294","","SCOTLAND","EUROPE"
"310221","PORTHMADOG (310221)","52.9276","-4.1321","","WALES","EUROPE"
"310223","RHYL (310223)","53.3189","-3.4903","","WALES","EUROPE"
"310224","RYE (310224)","50.9492","0.7389","","ENGLAND","EUROPE"
"310228","SKEGNESS (310228)","53.1461","0.3396","","ENGLAND","EUROPE"
"310230","ST. ANDREWS (310230)","56.3400","-2.7911","","SCOTLAND","EUROPE"
"310233","ST. IVES (310233)","50.2113","-5.4813","","ENGLAND","EUROPE"
"310236","TENBY (310236)","51.6724","-4.7024","","WALES","EUROPE"
"310239","ULLAPOOL (310239)","57.8956","-5.1600","","SCOTLAND","EUROPE"
"310240","WHITSTABLE (310240)","51.3606","1.0259","","ENGLAND","EUROPE"
"320002","INVERNESS (320002)","57.4779","-4.2233","","SCOTLAND","EUROPE"
"320003","SALISBURY (320003)","51.0683","-1.7931","","ENGLAND","EUROPE"
"320281","ANDOVER (320281)","51.2066","-1.4798","","ENGLAND","EUROPE"
"320282","AYLESBURY (320282)","51.8152","-0.8069","","ENGLAND","EUROPE"
"320283","BANBURY (320283)","52.0625","-1.3383","","ENGLAND","EUROPE"
"320284","BARNSTAPLE (320284)","51.0777","-4.0571","","ENGLAND","EUROPE"
"320286","BERWICK-UPON-TWEED (320286)","55.7702","-2.0038","","ENGLAND","EUROPE"
"320293","EASINGTON (320293)","53.6500","0.1150","","ENGLAND","EUROPE"
"320301","LANCASTER (320301)","54.0464","-2.7993","","ENGLAND","EUROPE"
"320305","PERSHORE (320305)","52.1096","-2.0734","","ENGLAND","EUROPE"
"320309","SKIPTON (320309)","53.9634","-2.0104","","ENGLAND","EUROPE"
"320313","WHITBY (320313)","54.4862","-0.6117","","ENGLAND","EUROPE"
"320319","MALLAIG (320319)","57.0040","-5.8260","","SCOTLAND","EUROPE"
"320322","STRANRAER (320322)","54.9033","-5.0228","","SCOTLAND","EUROPE"
"321942","ABERFELDY (321942)","56.6218","-3.8656","","SCOTLAND","EUROPE"
"321943","ABINGDON (321943)","51.6704","-1.2865","","ENGLAND","EUROPE"
"321971","APPLEDORE (321971)","51.0500","-4.2000","","ENGLAND","EUROPE"
"321976","ARBROATH (321976)","56.5592","-2.5900","","SCOTLAND","EUROPE"
"321979","ARDROSSAN (321979)","55.6439","-4.8106","","SCOTLAND","EUROPE"
"321983","ARMAGH (321983)","54.3463","-6.6512","","NORTHERN IRELAND","EUROPE"
"322002","BALLYCASTLE (322002)","55.2058","-6.2390","","NORTHERN IRELAND","EUROPE"
"322011","BARRY (322011)","51.3993","-3.2813","","WALES","EUROPE"
"322018","BATTLE (322018)","50.9169","0.4853","","ENGLAND","EUROPE"
"322040","BLYTH (322040)","55.1269","-1.5087","","ENGLAND","EUROPE"
"322041","BODMIN (322041)","50.4681","-4.7140","","ENGLAND","EUROPE"
"322047","BOSTON (322047)","52.9786","-0.0249","","ENGLAND","EUROPE"
"322049","BOTTESFORD (322049)","52.9500","-0.8400","","ENGLAND","EUROPE"
"322052","BOWLING (322052)","55.9500","-4.5000","","SCOTLAND","EUROPE"
"322053","BRAEMAR (322053)","57.0065","-3.3966","","SCOTLAND","EUROPE"
"322056","BRECON (322056)","51.9470","-3.3922","","WALES","EUROPE"
"322063","BRIDPORT (322063)","50.7331","-2.7570","","ENGLAND","EUROPE"
"322064","BRIGHTLINGSEA (322064)","51.8157","1.0231","","ENGLAND","EUROPE"
"322065","BRIXHAM (322065)","50.3946","-3.5127","","ENGLAND","EUROPE"
"322071","BUCKIE (322071)","57.6776","-2.9658","","SCOTLAND","EUROPE"
"322073","BUILTH WELLS (322073)","52.1496","-3.4024","","WALES","EUROPE"
"322075","BURGHEAD (322075)","57.7021","-3.4907","","SCOTLAND","EUROPE"
"322076","BURNTISLAND (322076)","56.0588","-3.2325","","SCOTLAND","EUROPE"
"322089","CANTERBURY (322089)","51.2797","1.0806","","ENGLAND","EUROPE"
"322099","CHARLESTOWN (322099)","57.1000","-2.1200","","SCOTLAND","EUROPE"
"322116","COLERAINE (322116)","55.1385","-6.6681","","NORTHERN IRELAND","EUROPE"
"322124","CORPACH (322124)","56.8500","-5.1300","","SCOTLAND","EUROPE"
"322125","CROMARTY (322125)","57.6808","-4.0333","","SCOTLAND","EUROPE"
"322134","DARTMOUTH (322134)","50.3520","-3.5776","","ENGLAND","EUROPE"
"322148","DOUGLAS (SOUTH LANARKSHIRE) (322148)","55.5573","-3.8458","","SCOTLAND","EUROPE"
"322172","ENNISKILLEN (322172)","54.3446","-7.6313","","NORTHERN IRELAND","EUROPE"
"322179","EXMOUTH (322179)","50.6195","-3.4125","","ENGLAND","EUROPE"
"322183","FAKENHAM (322183)","52.8310","0.8511","","ENGLAND","EUROPE"
"322185","FALMOUTH (322185)","50.1520","-5.0652","","ENGLAND","EUROPE"
"322192","FINNART (322192)","56.6700","-4.4200","","SCOTLAND","EUROPE"
"322193","FISHGUARD (322193)","51.9936","-4.9749","","WALES","EUROPE"
"322194","FLEETWOOD (322194)","53.9165","-3.0343","","ENGLAND","EUROPE"
"322201","FOWEY (322201)","50.3345","-4.6354","","ENGLAND","EUROPE"
"322216","GARSTON (322216)","51.6800","-0.3800","","ENGLAND","EUROPE"
"322230","GIRVAN (322230)","55.2401","-4.8530","","SCOTLAND","EUROPE"
"322234","GOOLE (322234)","53.7027","-0.8748","","ENGLAND","EUROPE"
"322235","GOUROCK (322235)","55.9602","-4.8137","","SCOTLAND","EUROPE"
"322236","GRANGEMOUTH (322236)","56.0189","-3.7184","","SCOTLAND","EUROPE"
"322237","GRANTON (322237)","55.9828","-3.2320","","SCOTLAND","EUROPE"
"322276","HARWICH (322276)","51.9343","1.2620","","ENGLAND","EUROPE"
"322278","HASLINGDEN (322278)","53.7052","-2.3275","","ENGLAND","EUROPE"
"322281","HAYES (322281)","51.5000","-0.4200","","ENGLAND","EUROPE"
"322290","HEYSHAM (322290)","54.0418","-2.8931","","ENGLAND","EUROPE"
"322294","HODDESDON (322294)","51.7596","-0.0134","","ENGLAND","EUROPE"
"322308","HUNTERSTON (322308)","55.7400","-4.8600","","SCOTLAND","EUROPE"
"322315","IMMINGHAM (322315)","53.6138","-0.2143","","ENGLAND","EUROPE"
"322319","INVERGORDON (322319)","57.6883","-4.1715","","SCOTLAND","EUROPE"
"322322","IRVINE (322322)","55.6173","-4.6679","","SCOTLAND","EUROPE"
"322324","ISLE OF GRAIN (322324)","51.4500","0.7100","","ENGLAND","EUROPE"
"322372","KENDAL (322372)","54.3279","-2.7449","","ENGLAND","EUROPE"
"322378","KILLINGHOLME (322378)","53.5800","-0.2700","","ENGLAND","EUROPE"
"322380","KING'S LYNN (322380)","52.7561","0.4019","","ENGLAND","EUROPE"
"322381","KINGSNORTH (322381)","51.4300","0.6000","","ENGLAND","EUROPE"
"322383","KIRKCALDY (322383)","56.1147","-3.1517","","SCOTLAND","EUROPE"
"322440","LEITH (322440)","55.9751","-3.1648","","SCOTLAND","EUROPE"
"322446","LETCHWORTH (322446)","51.9700","-0.2300","","ENGLAND","EUROPE"
"322462","LITTLEHAMPTON (322462)","50.8105","-0.5371","","ENGLAND","EUROPE"
"322466","LLANDDULAS (322466)","53.2800","-3.6300","","WALES","EUROPE"
"322467","LOCHALINE (322467)","56.5400","-5.7900","","SCOTLAND","EUROPE"
"322472","LONDONDERRY (DERRY) (322472)","54.9952","-7.3227","","NORTHERN IRELAND","EUROPE"
"322488","MACDUFF (322488)","57.6708","-2.4963","","SCOTLAND","EUROPE"
"322494","MALDON (322494)","51.7314","0.6731","","ENGLAND","EUROPE"
"322523","MISTLEY (322523)","51.9444","1.0800","","ENGLAND","EUROPE"
"322537","MONTROSE (322537)","56.7070","-2.4646","","SCOTLAND","EUROPE"
"322543","MOSTYN (322543)","53.3100","-3.2500","","WALES","EUROPE"
"322544","MOTHERWELL (322544)","55.7926","-3.9976","","SCOTLAND","EUROPE"
"322568","NEATH ABBEY (322568)","51.6600","-3.8300","","WALES","EUROPE"
"322572","NEW HOLLAND (322572)","53.7000","-0.3700","","ENGLAND","EUROPE"
"322574","NEWHAVEN (322574)","50.7925","0.0472","","ENGLAND","EUROPE"
"322581","NOTTINGHAM (322581)","52.9200","-1.0800","","ENGLAND","EUROPE"
"322595","OLD KILPATRICK (322595)","55.9400","-4.4800","","SCOTLAND","EUROPE"
"322597","OMAGH (322597)","54.6003","-7.3043","","NORTHERN IRELAND","EUROPE"
"322613","PADSTOW (322613)","50.5416","-4.9379","","ENGLAND","EUROPE"
"322621","PAR (322621)","50.3500","-4.7200","","ENGLAND","EUROPE"
"322635","PENRITH (322635)","54.6640","-2.7513","","ENGLAND","EUROPE"
"322636","PENRYN (322636)","50.1686","-5.1060","","ENGLAND","EUROPE"
"322641","PETERHEAD (322641)","57.5083","-1.7824","","SCOTLAND","EUROPE"
"322659","PORT GLASGOW (322659)","55.9323","-4.6785","","SCOTLAND","EUROPE"
"322661","PORT TALBOT (322661)","51.5943","-3.7829","","WALES","EUROPE"
"322666","PORTLAND (322666)","50.5500","-2.4400","","ENGLAND","EUROPE"
"322675","PORTREE (322675)","57.4127","-6.1949","","SCOTLAND","EUROPE"
"322689","RAMSEY (CAMBRIDGESHIRE) (322689)","52.4464","-0.1049","","ENGLAND","EUROPE"
"322690","RAMSGATE (322690)","51.3351","1.4216","","ENGLAND","EUROPE"
"322718","ROSYTH (322718)","56.0365","-3.4216","","SCOTLAND","EUROPE"
"322720","ROTHESAY (322720)","55.8374","-5.0536","","SCOTLAND","EUROPE"
"322752","SCALLOWAY (322752)","60.1381","-1.2804","","SCOTLAND","EUROPE"
"322753","SCARBOROUGH (322753)","54.2829","-0.3981","","ENGLAND","EUROPE"
"322757","SCRABSTER (322757)","58.6110","-3.5510","","SCOTLAND","EUROPE"
"322758","SEAHAM (322758)","54.8402","-1.3359","","ENGLAND","EUROPE"
"322763","SHARPNESS (322763)","51.7200","-2.4700","","ENGLAND","EUROPE"
"322767","SHOTTON (322767)","53.2131","-3.0418","","WALES","EUROPE"
"322774","SILLOTH (322774)","54.8683","-3.3881","","ENGLAND","EUROPE"
"322818","STONEHOUSE (322818)","51.7435","-2.2776","","ENGLAND","EUROPE"
"322842","TARBERT (322842)","55.8700","-5.4200","","SCOTLAND","EUROPE"
"322847","TEESPORT (322847)","54.5900","-1.1500","","ENGLAND","EUROPE"
"322848","TEIGNMOUTH (322848)","50.5465","-3.4954","","ENGLAND","EUROPE"
"322856","THIRSK (322856)","54.2337","-1.3398","","ENGLAND","EUROPE"
"322858","TILBURY (322858)","51.4626","0.3621","","ENGLAND","EUROPE"
"322880","TRURO (322880)","50.2627","-5.0500","","ENGLAND","EUROPE"
"322937","WARRENPOINT (322937)","54.1010","-6.2543","","NORTHERN IRELAND","EUROPE"
"322939","WATCHET (322939)","51.1813","-3.3279","","ENGLAND","EUROPE"
"322942","WELLS (322942)","51.2089","-2.6433","","ENGLAND","EUROPE"
"322943","WELSHPOOL (322943)","52.6600","-3.1451","","WALES","EUROPE"
"322944","WEMYSS BAY (322944)","55.8881","-4.8904","","SCOTLAND","EUROPE"
"322947","WEYMOUTH (322947)","50.6139","-2.4563","","ENGLAND","EUROPE"
"322948","WHITEHAVEN (322948)","54.5496","-3.5879","","ENGLAND","EUROPE"
"322951","WISBECH (322951)","52.6660","0.1605","","ENGLAND","EUROPE"
"322953","WORKINGTON (322953)","54.6435","-3.5414","","ENGLAND","EUROPE"
"322954","WREXHAM (322954)","53.0428","-2.9911","","WALES","EUROPE"
"322958","YIEWSLEY (322958)","51.5200","-0.4500","","ENGLAND","EUROPE"
"324048","ALNWICK (324048)","55.4127","-1.7047","","ENGLAND","EUROPE"
"324049","BISHOP AUCKLAND (324049)","54.6637","-1.6772","","ENGLAND","EUROPE"
"324050","BURY ST. EDMUNDS (324050)","52.2440","0.7181","","ENGLAND","EUROPE"
"324051","BUXTON (324051)","53.2588","-1.9134","","ENGLAND","EUROPE"
"324052","CHEADLE (STAFFORDSHIRE) (324052)","52.9846","-1.9850","","ENGLAND","EUROPE"
"324053","DOCKING (324053)","52.9000","0.6170","","ENGLAND","EUROPE"
"324054","DORCHESTER (324054)","50.7138","-2.4381","","ENGLAND","EUROPE"
"324055","DORKING (324055)","51.2322","-0.3295","","ENGLAND","EUROPE"
"324056","GAINSBOROUGH (324056)","53.4003","-0.7729","","ENGLAND","EUROPE"
"324057","HETTON (324057)","54.0170","-2.0500","","ENGLAND","EUROPE"
"324058","HEREFORD (324058)","52.0560","-2.7146","","ENGLAND","EUROPE"
"324059","HERTFORD (324059)","51.7953","-0.0796","","ENGLAND","EUROPE"
"324060","HORSHAM (324060)","51.0624","-0.3243","","ENGLAND","EUROPE"
"324061","HUNTINGDON (324061)","52.3311","-0.1809","","ENGLAND","EUROPE"
"324062","MELTON MOWBRAY (324062)","52.7661","-0.8856","","ENGLAND","EUROPE"
"324063","NEWBURY (324063)","51.4010","-1.3216","","ENGLAND","EUROPE"
"324064","NEWTON STEWART (324064)","54.9602","-4.4819","","SCOTLAND","EUROPE"
"324065","SALCOMBE (324065)","50.2370","-3.7686","","ENGLAND","EUROPE"
"324066","SANQUHAR (324066)","55.3680","-3.9255","","SCOTLAND","EUROPE"
"324067","SEDBERGH (324067)","54.3235","-2.5267","","ENGLAND","EUROPE"
"324068","SELSEY (324068)","50.7305","-0.7922","","ENGLAND","EUROPE"
"324069","SOUTHWOLD (324069)","52.3252","1.6820","","ENGLAND","EUROPE"
"324070","SPALDING (324070)","52.7868","-0.1433","","ENGLAND","EUROPE"
"324071","SUDBURY (324071)","52.8670","-1.7500","","ENGLAND","EUROPE"
"324072","TAUNTON (324072)","51.0149","-3.1056","","ENGLAND","EUROPE"
"324073","TAVISTOCK (324073)","50.5506","-4.1405","","ENGLAND","EUROPE"
"324074","THETFORD (324074)","52.4125","0.7534","","ENGLAND","EUROPE"
"324075","WINDSOR (324075)","51.4813","-0.6120","","ENGLAND","EUROPE"
"324076","DURNESS (324076)","58.5670","-4.7500","","SCOTLAND","EUROPE"
"324077","ABERAERON (324077)","52.2425","-4.2569","","WALES","EUROPE"
"324078","ABERSOCH (324078)","52.8242","-4.5042","","WALES","EUROPE"
"324079","CARMARTHEN (324079)","51.8571","-4.3153","","WALES","EUROPE"
"324080","COLWYN BAY (324080)","53.2929","-3.7263","","WALES","EUROPE"
"324081","MERTHYR TYDFIL (324081)","51.7483","-3.3804","","WALES","EUROPE"
"324082","NEWTOWN (POWYS) (324082)","52.5118","-3.3118","","WALES","EUROPE"
"324149","ALDERSHOT (324149)","51.2491","-0.7529","","ENGLAND","EUROPE"
"324150","ASHFORD (324150)","51.1460","0.8767","","ENGLAND","EUROPE"
"324151","BARNET (324151)","51.6528","-0.1991","","ENGLAND","EUROPE"
"324152","CROYDON (324152)","51.3775","-0.0933","","ENGLAND","EUROPE"
"324153","KINGSTON UPON THAMES (324153)","51.4119","-0.2991","","ENGLAND","EUROPE"
"324154","MAIDENHEAD (324154)","51.5220","-0.7204","","ENGLAND","EUROPE"
"324155","REIGATE (324155)","51.2376","-0.2030","","ENGLAND","EUROPE"
"324156","UCKFIELD (324156)","50.9659","0.0975","","ENGLAND","EUROPE"
"324157","HAWICK (324157)","55.4270","-2.7795","","SCOTLAND","EUROPE"
"324158","ALFRETON (324158)","53.0972","-1.3807","","ENGLAND","EUROPE"
"324159","ALLOA (324159)","56.1141","-3.7905","","SCOTLAND","EUROPE"
"324160","ALTON TOWERS LEISURE PARK (324160)","52.9869","-1.8891","","ENGLAND","EUROPE"
"324161","AMERSHAM (324161)","51.6751","-0.6057","","ENGLAND","EUROPE"
"324162","AMPTHILL (324162)","52.0308","-0.4946","","ENGLAND","EUROPE"
"324163","BAKEWELL (324163)","53.2149","-1.6747","","ENGLAND","EUROPE"
"324164","BARKING (324164)","51.5361","0.0774","","ENGLAND","EUROPE"
"324165","BETWS-Y-COED (324165)","53.0897","-3.7994","","WALES","EUROPE"
"324166","BIGGLESWADE (324166)","52.0857","-0.2626","","ENGLAND","EUROPE"
"324167","BRIDGNORTH (324167)","52.5341","-2.4231","","ENGLAND","EUROPE"
"324168","BROMSGROVE (324168)","52.3352","-2.0605","","ENGLAND","EUROPE"
"324169","BUCKINGHAM (324169)","51.9989","-0.9861","","ENGLAND","EUROPE"
"324170","CANNOCK (324170)","52.6868","-2.0250","","ENGLAND","EUROPE"
"324171","CASTLEFORD (324171)","53.7232","-1.3444","","ENGLAND","EUROPE"
"324172","CHURCH STRETTON (324172)","52.5404","-2.8021","","ENGLAND","EUROPE"
"324173","CIRENCESTER (324173)","51.7181","-1.9668","","ENGLAND","EUROPE"
"324174","COLDSTREAM (324174)","55.6513","-2.2519","","SCOTLAND","EUROPE"
"324175","DAVENTRY (324175)","52.2571","-1.1634","","ENGLAND","EUROPE"
"324176","DEVIZES (324176)","51.3485","-1.9934","","ENGLAND","EUROPE"
"324178","DUNBAR (324178)","56.0021","-2.5152","","SCOTLAND","EUROPE"
"324179","DUNBLANE (324179)","56.1839","-3.9661","","SCOTLAND","EUROPE"
"324181","ELLESMERE PORT (324181)","53.2796","-2.8960","","ENGLAND","EUROPE"
"324182","EYEMOUTH (324182)","55.8690","-2.0895","","SCOTLAND","EUROPE"
"324183","FALKIRK (324183)","56.0000","-3.7850","","SCOTLAND","EUROPE"
"324184","FARNHAM (324184)","51.2138","-0.7973","","ENGLAND","EUROPE"
"324185","FORT AUGUSTUS (324185)","57.1441","-4.6798","","SCOTLAND","EUROPE"
"324186","FORT WILLIAM (324186)","56.8199","-5.1040","","SCOTLAND","EUROPE"
"324187","GALASHIELS (324187)","55.6237","-2.8130","","SCOTLAND","EUROPE"
"324188","GLENCOE (324188)","56.6848","-5.0993","","SCOTLAND","EUROPE"
"324189","GLENROTHES (324189)","56.2009","-3.1584","","SCOTLAND","EUROPE"
"324190","GRANTOWN-ON-SPEY (324190)","57.3306","-3.6082","","SCOTLAND","EUROPE"
"324191","HALIFAX (324191)","53.7268","-1.8560","","ENGLAND","EUROPE"
"324192","HARROGATE (324192)","53.9919","-1.5403","","ENGLAND","EUROPE"
"324193","HENLEY ON THAMES (324193)","51.5353","-0.9014","","ENGLAND","EUROPE"
"324194","HINCKLEY (324194)","52.5451","-1.3752","","ENGLAND","EUROPE"
"324196","HUNGERFORD (324196)","51.4119","-1.5165","","ENGLAND","EUROPE"
"324197","KELSO (324197)","55.6000","-2.4307","","SCOTLAND","EUROPE"
"324198","KETTERING (324198)","52.3960","-0.7287","","ENGLAND","EUROPE"
"324199","LEATHERHEAD (324199)","51.2916","-0.3241","","ENGLAND","EUROPE"
"324200","LOCKERBIE (324200)","55.1222","-3.3476","","SCOTLAND","EUROPE"
"324201","LUDLOW (324201)","52.3674","-2.7125","","ENGLAND","EUROPE"
"324202","MACCLESFIELD (324202)","53.2584","-2.1178","","ENGLAND","EUROPE"
"324203","MACHYNLLETH (324203)","52.5900","-3.8522","","WALES","EUROPE"
"324204","MANSFIELD (324204)","53.1469","-1.1971","","ENGLAND","EUROPE"
"324205","MARKET HARBOROUGH (324205)","52.4754","-0.9200","","ENGLAND","EUROPE"
"324206","MARLBOROUGH (324206)","51.4196","-1.7256","","ENGLAND","EUROPE"
"324207","MOFFAT (324207)","55.3352","-3.4389","","SCOTLAND","EUROPE"
"324208","NEWARK (324208)","53.0750","-0.8050","","ENGLAND","EUROPE"
"324209","NORTH BERWICK (324209)","56.0584","-2.7182","","SCOTLAND","EUROPE"
"324210","OAKHAM (324210)","52.6692","-0.7251","","ENGLAND","EUROPE"
"324211","PEEBLES (324211)","55.6531","-3.1922","","SCOTLAND","EUROPE"
"324212","PONTEFRACT (324212)","53.6915","-1.3071","","ENGLAND","EUROPE"
"324214","RAMPTON (324214)","53.2985","-0.7998","","ENGLAND","EUROPE"
"324215","RETFORD (324215)","53.3211","-0.9439","","ENGLAND","EUROPE"
"324216","ROSS-ON-WYE (324216)","51.9141","-2.5811","","ENGLAND","EUROPE"
"324217","ROTHERHAM (324217)","53.4294","-1.3575","","ENGLAND","EUROPE"
"324219","SOLIHULL (324219)","52.4115","-1.7762","","ENGLAND","EUROPE"
"324220","STENHOUSEMUIR (324220)","56.0289","-3.8094","","SCOTLAND","EUROPE"
"324221","STIRLING (324221)","56.1170","-3.9409","","SCOTLAND","EUROPE"
"324222","STRATFORD-UPON-AVON (324222)","52.1914","-1.7068","","ENGLAND","EUROPE"
"324223","SUTTON COLDFIELD (324223)","52.5701","-1.8226","","ENGLAND","EUROPE"
"324224","TELFORD (324224)","52.6781","-2.4439","","ENGLAND","EUROPE"
"324225","TEWKESBURY (324225)","51.9919","-2.1566","","ENGLAND","EUROPE"
"324226","THURSO (324226)","58.5938","-3.5206","","SCOTLAND","EUROPE"
"324227","TOWCESTER (324227)","52.1347","-0.9882","","ENGLAND","EUROPE"
"324228","UTTOXETER (324228)","52.8978","-1.8643","","ENGLAND","EUROPE"
"324229","WAKEFIELD (324229)","53.6831","-1.5044","","ENGLAND","EUROPE"
"324230","WALSALL (324230)","52.5859","-1.9815","","ENGLAND","EUROPE"
"324231","WARMINSTER (324231)","51.2042","-2.1797","","ENGLAND","EUROPE"
"324232","WARWICK (324232)","52.2820","-1.5835","","ENGLAND","EUROPE"
"324233","WELLINGBOROUGH (324233)","52.3020","-0.6924","","ENGLAND","EUROPE"
"324234","WEST BROMWICH (324234)","52.5173","-1.9937","","ENGLAND","EUROPE"
"324235","WIDNES (324235)","53.3608","-2.7322","","ENGLAND","EUROPE"
"324236","WIGAN (324236)","53.5452","-2.6361","","ENGLAND","EUROPE"
"324237","WINSLOW (324237)","51.9445","-0.8772","","ENGLAND","EUROPE"
"324238","WOBURN (324238)","51.9878","-0.6209","","ENGLAND","EUROPE"
"324239","WOKING (324239)","51.3156","-0.5594","","ENGLAND","EUROPE"
"324240","WOLVERHAMPTON (324240)","52.5866","-2.1274","","ENGLAND","EUROPE"
"324241","WORKSOP (324241)","53.3090","-1.1212","","ENGLAND","EUROPE"
"324242","DARWEN (324242)","53.6952","-2.4673","","ENGLAND","EUROPE"
"324243","CLITHEROE (324243)","53.8709","-2.3916","","ENGLAND","EUROPE"
"324244","GREAT HARWOOD (324244)","53.7817","-2.3988","","ENGLAND","EUROPE"
"324245","OLDHAM (324245)","53.5443","-2.1173","","ENGLAND","EUROPE"
"324246","BOLTON (324246)","53.5842","-2.4272","","ENGLAND","EUROPE"
"324247","HASLEMERE (324247)","51.0893","-0.7102","","ENGLAND","EUROPE"
"324248","PETERSFIELD (324248)","51.0071","-0.9375","","ENGLAND","EUROPE"
"324249","ELY (CAMBRIDGESHIRE) (324249)","52.3952","0.2573","","ENGLAND","EUROPE"
"324250","SWAFFHAM (324250)","52.6471","0.6892","","ENGLAND","EUROPE"
"324251","CROMER (324251)","52.9311","1.3036","","ENGLAND","EUROPE"
"324252","DISS (324252)","52.3761","1.1101","","ENGLAND","EUROPE"
"324253","HAVERHILL (324253)","52.0869","0.4328","","ENGLAND","EUROPE"
